Day,Transaction,Item
Sat,626,Brownie
Sat,627,Granola
Sat,627,Scandinavian
Sat,628,Coffee
Sat,628,Coke
Sat,629,Tea
Sat,629,Brownie
Sat,629,Cake
Sat,630,Fudge
Sat,631,Coffee
Sat,632,Brownie
Sat,633,Cake
Sat,634,Tea
Sat,635,Coffee
Sat,635,Soup
Sat,635,Sandwich
Sat,635,Cake
Sat,636,Coffee
Sat,636,Bread
Sat,636,Brownie
Sat,637,Bread
Sat,637,Coffee
Sat,637,Brownie
Sat,638,Coffee
Sat,638,Bread
Sat,638,Brownie
Sat,639,Brownie
Sat,639,Coffee
Sat,640,Coffee
Sat,640,Soup
Sat,640,Brownie
Sat,641,Fudge
Sat,642,Bread
Sat,642,Focaccia
Sat,643,Bread
Sat,643,Farm House
Sat,643,Jam
Sat,644,Hot chocolate
Sat,644,Brownie
Sat,645,Hot chocolate
Sat,646,Coffee
Sat,646,Brownie
Sat,647,Medialuna
Sat,647,Pastry
Sun,648,Bread
Sun,650,Coffee
Sun,650,Pastry
Sun,650,Bread
Sun,651,NONE
Sun,651,Coffee
Sun,651,Mineral water
Sun,652,Pastry
Sun,652,Bread
Sun,652,Hot chocolate
Sun,653,Bread
Sun,654,Bread
Sun,655,Jam
Sun,655,Coffee
Sun,655,Bread
Sun,656,NONE
Sun,656,Coffee
Sun,656,Pastry
Sun,657,NONE
Sun,657,Medialuna
Sun,657,Coffee
Sun,657,Focaccia
Sun,657,Hearty & Seasonal
Sun,658,Bread
Sun,658,Farm House
Sun,658,Coffee
Sun,658,Jam
Sun,659,Farm House
Sun,660,Coffee
Sun,660,Tea
Sun,660,Pastry
Sun,660,Medialuna
Sun,661,Pastry
Sun,661,Medialuna
Sun,661,Coffee
Sun,662,Coffee
Sun,662,Hot chocolate
Sun,662,Basket
Sun,662,Farm House
Sun,663,Pastry
Sun,663,Farm House
Sun,664,Hot chocolate
Sun,664,Coffee
Sun,664,My-5 Fruit Shoot
Sun,665,Pastry
Sun,665,Medialuna
Sun,665,Muffin
Sun,666,Farm House
Sun,667,Muffin
Sun,667,Pastry
Sun,667,Focaccia
Sun,668,Coffee
Sun,668,Tea
Sun,669,Bread
Sun,670,Focaccia
Sun,671,Coffee
Sun,671,Hot chocolate
Sun,671,Pastry
Sun,671,Jam
Sun,672,Bread
Sun,673,Coffee
Sun,673,Pastry
Sun,673,Bread
Sun,674,Tea
Sun,674,NONE
Sun,675,Hot chocolate
Sun,675,Coffee
Sun,675,Mineral water
Sun,676,Coffee
Sun,677,Coffee
Sun,678,NONE
Sun,678,Jam
Sun,678,Coffee
Sun,680,Muffin
Sun,681,Bread
Sun,682,Bread
Sun,683,Bread
Sun,684,NONE
Sun,684,Muffin
Sun,684,Hot chocolate
Sun,684,Coffee
Sun,685,Muffin
Sun,685,Fudge
Sun,686,Bread
Sun,687,Bread
Sun,688,Farm House
Sun,689,Coffee
Sun,689,Muffin
Sun,690,Focaccia
Sun,691,Bread
Sun,691,Tea
Sun,692,Coffee
Sun,692,Hot chocolate
Sun,693,Coffee
Sun,693,Tartine
Sun,693,Pick and Mix Bowls
Sun,693,Jam
Sun,695,Jam
Sun,696,Tartine
Sun,697,Bread
Sun,697,Coffee
Sun,698,Coffee
Sun,698,Mineral water
Sun,698,Juice
Sun,698,Tartine
Sun,698,Pick and Mix Bowls
Sun,699,Bread
Sun,699,Tea
Sun,699,Juice
Sun,700,Coffee
Sun,700,Cake
Sun,701,Farm House
Sun,702,Farm House
Sun,703,Cake
Sun,703,Brownie
Sun,703,Coffee
Sun,704,Focaccia
Sun,704,Coffee
Sun,705,Tea
Sun,705,Coffee
Sun,705,Muffin
Sun,706,Coffee
Sun,707,Tea
Sun,707,Coffee
Sun,708,Hearty & Seasonal
Sun,708,Cake
Sun,708,Coffee
Sun,709,Bread
Sun,709,Tea
Sun,709,Cake
Sun,710,Mighty Protein
Sun,710,Coffee
Sun,711,Hot chocolate
Sun,711,Muffin
Sun,712,Coffee
Sun,712,Soup
Sun,712,Mighty Protein
Sun,713,Jam
Sun,714,Coffee
Sun,714,Alfajores
Sun,715,Cake
Sun,715,Hot chocolate
Sun,715,Alfajores
Sun,716,Hot chocolate
Sun,716,Tea
Sun,716,Muffin
Sun,717,Brownie
Sun,718,Cake
Sun,718,Coffee
Sun,719,Victorian Sponge
Sun,719,Alfajores
Sun,719,Tea
Sun,720,Bread
Sun,721,Tartine
Sun,721,Tea
Sun,722,Mighty Protein
Sun,722,Tea
Sun,723,Bread
Sun,723,Fudge
Sun,724,Medialuna
Sun,724,Tartine
Sun,724,Coffee
Sun,725,Pastry
Sun,725,Bread
Sun,726,Pastry
Sun,726,Bread
Sun,727,Coffee
Sun,727,Tea
Sun,727,Alfajores
Sun,728,Alfajores
Sun,728,Coffee
Sun,729,Coffee
Sun,729,Alfajores
Sun,730,Alfajores
Sun,730,Pastry
Sun,732,Alfajores
Sun,733,Pastry
Sun,733,Tea
Sun,733,Alfajores
Sun,733,Hearty & Seasonal
Sun,734,Tea
Sun,734,Sandwich
Sun,735,Empanadas
Sun,735,Tea
Sun,736,Alfajores
Sun,736,Tea
Sun,737,Alfajores
Sun,738,Pastry
Sun,738,Dulce de Leche
Mon,739,Coffee
Mon,739,Pastry
Mon,740,Farm House
Mon,740,Coffee
Mon,741,Bread
Mon,741,Scandinavian
Mon,741,Medialuna
Mon,742,Bread
Mon,743,Pastry
Mon,743,Tea
Mon,743,Alfajores
Mon,744,Pastry
Mon,744,Coffee
Mon,745,Bread
Mon,745,Pastry
Mon,745,Muffin
Mon,745,Farm House
Mon,746,Medialuna
Mon,746,Tea
Mon,747,Alfajores
Mon,748,Sandwich
Mon,748,Tea
Mon,749,Tea
Mon,749,Bread
Mon,750,Bread
Mon,750,Coffee
Mon,750,Pastry
Mon,751,Coffee
Mon,751,Muffin
Mon,751,Alfajores
Mon,751,Empanadas
Mon,752,Coffee
Mon,753,Bread
Mon,754,Coffee
Mon,755,Coffee
Mon,756,Bread
Mon,757,Bread
Mon,757,Pastry
Mon,757,Medialuna
Mon,757,Tea
Mon,758,Tea
Mon,758,Bread
Mon,759,Muffin
Mon,760,Coffee
Mon,760,Muffin
Mon,761,Coffee
Mon,761,Bread
Mon,761,Pastry
Mon,761,Medialuna
Mon,762,Coffee
Mon,762,Muffin
Mon,763,Muffin
Mon,763,Hot chocolate
Mon,763,Scandinavian
Mon,763,Bread
Mon,764,Farm House
Mon,765,Muffin
Mon,766,Coffee
Mon,767,Bread
Mon,768,Coffee
Mon,768,Cookies
Mon,769,Coffee
Mon,770,Muffin
Mon,771,Coffee
Mon,771,Tea
Mon,771,Keeping It Local
Mon,772,Coffee
Mon,772,Medialuna
Mon,773,Bread
Mon,774,Tartine
Mon,774,Scandinavian
Mon,775,Coffee
Mon,775,Tea
Mon,776,Bread
Mon,777,Coffee
Mon,777,Coke
Mon,778,Coffee
Mon,778,Muffin
Mon,779,Coffee
Mon,779,Bread
Mon,779,Medialuna
Mon,779,Muffin
Mon,779,Scandinavian
Mon,780,Bread
Mon,781,Coke
Mon,782,Bread
Mon,782,Scandinavian
Mon,783,Coffee
Mon,784,Bread
Mon,785,Scandinavian
Mon,785,Bread
Mon,786,Fudge
Mon,787,Soup
Mon,787,Hearty & Seasonal
Mon,787,Coffee
Mon,788,Coke
Mon,789,NONE
Mon,789,Coffee
Mon,789,Cookies
Mon,789,Tea
Mon,790,Pastry
Mon,790,Tea
Mon,790,Coffee
Mon,791,Bread
Mon,792,Coffee
Mon,792,Medialuna
Mon,793,Coffee
Mon,793,Muffin
Mon,793,Sandwich
Mon,793,Soup
Mon,794,Tea
Mon,794,Coffee
Mon,794,Muffin
Mon,795,Alfajores
Mon,796,Bread
Mon,797,Coffee
Mon,797,Medialuna
Mon,798,Coffee
Mon,799,Coffee
Mon,800,Medialuna
Mon,802,Empanadas
Mon,802,Bread
Mon,802,Scandinavian
Mon,803,Coffee
Mon,803,Tartine
Mon,804,Tea
Mon,805,Scandinavian
Mon,806,Muffin
Mon,807,Scandinavian
Mon,807,Bread
Mon,808,Bread
Mon,809,Coffee
Mon,810,Bread
Mon,811,Bread
Mon,812,Coffee
Mon,813,Cookies
Mon,813,Scandinavian
Mon,814,Coffee
Mon,814,Bread
Mon,814,Empanadas
Mon,814,Medialuna
Tue,815,Coffee
Tue,815,Pastry
Tue,816,Bread
Tue,817,Pastry
Tue,817,Tea
Tue,818,Coffee
Tue,818,Pastry
Tue,819,Coffee
Tue,819,Bread
Tue,820,Coffee
Tue,820,Keeping It Local
Tue,821,Fudge
Tue,822,NONE
Tue,822,Tartine
Tue,822,Coffee
Tue,824,Hot chocolate
Tue,824,Coffee
Tue,824,Pastry
Tue,824,Medialuna
Tue,825,Alfajores
Tue,825,Coffee
Tue,826,Coffee
Tue,828,Coffee
Tue,828,Medialuna
Tue,829,Coke
Tue,830,Coffee
Tue,830,Alfajores
Tue,831,Muffin
Tue,832,Farm House
Tue,832,Brownie
Tue,832,Fudge
Tue,833,Coffee
Tue,834,Tea
Tue,834,Muffin
Tue,834,Farm House
Tue,835,Coffee
Tue,835,Pastry
Tue,836,Pastry
Tue,836,Brownie
Tue,837,Medialuna
Tue,838,Coffee
Tue,839,Pastry
Tue,839,Coffee
Tue,839,Juice
Tue,840,Coffee
Tue,840,Bread
Tue,841,Tea
Tue,841,Coffee
Tue,842,Tea
Tue,842,Alfajores
Tue,843,Alfajores
Tue,843,Coffee
Tue,844,Scandinavian
Tue,845,Pastry
Tue,845,Medialuna
Tue,846,Brownie
Tue,847,Farm House
Tue,848,Coffee
Tue,848,Cookies
Tue,849,Soup
Tue,850,Art Tray
Tue,850,Coffee
Tue,850,Brownie
Tue,851,Coffee
Tue,852,Farm House
Tue,853,Soup
Tue,853,Art Tray
Tue,853,Alfajores
Tue,853,Frittata
Tue,854,Sandwich
Tue,854,Coffee
Tue,855,Tea
Tue,856,Farm House
Tue,857,Scandinavian
Tue,857,Muffin
Tue,858,Farm House
Tue,859,Scandinavian
Tue,860,Soup
Tue,861,Hearty & Seasonal
Tue,861,Tea
Tue,861,Bread
Tue,862,Hot chocolate
Tue,863,Coffee
Tue,863,Sandwich
Tue,863,Hearty & Seasonal
Tue,864,Brownie
Tue,864,Hearty & Seasonal
Tue,864,Sandwich
Tue,864,Coffee
Tue,865,Medialuna
Tue,865,Coffee
Tue,866,Coffee
Tue,866,Brownie
Tue,866,Soup
Tue,867,Sandwich
Tue,867,Alfajores
Tue,867,Focaccia
Tue,868,Farm House
Tue,868,Tartine
Tue,869,Bread
Tue,870,Coffee
Tue,871,Hot chocolate
Tue,871,Tea
Tue,871,Muffin
Tue,872,Pastry
Tue,873,Coffee
Tue,873,Brownie
Tue,873,Hearty & Seasonal
Tue,873,Soup
Tue,873,Bowl Nic Pitt
Tue,874,Coffee
Tue,875,Alfajores
Tue,875,Medialuna
Tue,875,Scandinavian
Tue,875,Farm House
Tue,876,Soup
Tue,876,Coffee
Tue,877,Tea
Tue,878,Coffee
Tue,878,Tea
Tue,878,Cookies
Tue,879,Tea
Tue,879,Muffin
Tue,880,Coffee
Tue,880,Brownie
Tue,881,Coffee
Tue,882,Coffee
Tue,883,Coffee
Tue,884,Farm House
Tue,885,Coffee
Tue,885,Bread Pudding
Tue,886,Coffee
Tue,886,Medialuna
Tue,887,Hot chocolate
Tue,888,Coffee
Tue,888,Hot chocolate
Tue,888,Farm House
Wed,889,Pastry
Wed,889,Coffee
Wed,890,Bread
Wed,891,Pastry
Wed,891,Coffee
Wed,892,Coffee
Wed,893,Coffee
Wed,893,Pastry
Wed,894,Farm House
Wed,895,Bread
Wed,896,Coffee
Wed,896,Hot chocolate
Wed,897,Bread
Wed,898,Coffee
Wed,898,Focaccia
Wed,898,Medialuna
Wed,898,Bread
Wed,899,Coffee
Wed,900,Bread
Wed,900,Keeping It Local
Wed,901,Bread
Wed,901,Coffee
Wed,902,Bread
Wed,902,NONE
Wed,903,Bread
Wed,903,Medialuna
Wed,904,Coffee
Wed,905,Coffee
Wed,905,Medialuna
Wed,906,Coffee
Wed,906,Cookies
Wed,906,Tartine
Wed,907,Tea
Wed,907,Bread
Wed,908,Bread
Wed,908,Keeping It Local
Wed,908,Coffee
Wed,909,Coffee
Wed,909,Medialuna
Wed,910,Coffee
Wed,910,Medialuna
Wed,911,Tea
Wed,912,Juice
Wed,912,Coke
Wed,912,Soup
Wed,913,Bread
Wed,914,Brownie
Wed,915,Brownie
Wed,915,Bread
Wed,915,Coffee
Wed,916,Coffee
Wed,916,Pastry
Wed,916,Bread
Wed,916,Hearty & Seasonal
Wed,917,Bread
Wed,917,Coffee
Wed,917,Brownie
Wed,918,Coffee
Wed,919,Bread
Wed,919,Cookies
Wed,920,Fudge
Wed,920,Eggs
Wed,921,Bread
Wed,922,Bread
Wed,922,Muffin
Wed,923,Soup
Wed,924,Coffee
Wed,924,Bread Pudding
Wed,925,Bread
Wed,925,Tartine
Wed,926,Sandwich
Wed,926,Coffee
Wed,926,Fudge
Wed,926,Jam
Wed,926,Bread Pudding
Wed,927,Bread Pudding
Wed,927,Soup
Wed,927,Coffee
Wed,928,Hearty & Seasonal
Wed,928,Bread
Wed,929,Coffee
Wed,929,Cookies
Wed,930,Coffee
Wed,931,Bread
Wed,932,Coffee
Wed,932,Bread
Wed,932,Soup
Wed,933,Soup
Wed,933,Tea
Wed,933,Focaccia
Wed,934,Coffee
Wed,934,My-5 Fruit Shoot
Wed,934,Cookies
Wed,935,Coffee
Wed,936,Coffee
Wed,936,Sandwich
Wed,936,Tea
Wed,937,Scandinavian
Wed,938,Adjustment
Thu,939,Coffee
Thu,940,Medialuna
Thu,940,Coffee
Thu,941,Bread
Thu,942,Bread
Thu,943,Coffee
Thu,943,Pastry
Thu,944,Farm House
Thu,945,Medialuna
Thu,945,Brownie
Thu,946,Bread
Thu,946,Pastry
Thu,946,Brownie
Thu,947,Pastry
Thu,947,Bread
Thu,947,Cookies
Thu,948,Bread
Thu,949,Cookies
Thu,949,Pastry
Thu,949,Coffee
Thu,949,Juice
Thu,950,Pastry
Thu,950,Cookies
Thu,950,Coffee
Thu,951,Coffee
Thu,951,Medialuna
Thu,952,Bread
Thu,953,Tartine
Thu,953,Coffee
Thu,954,Coffee
Thu,954,Medialuna
Thu,955,Bread
Thu,956,Bread
Thu,956,Coffee
Thu,956,Alfajores
Thu,956,Cookies
Thu,957,Bread
Thu,957,Coffee
Thu,958,Bread
Thu,959,Bread
Thu,959,Coffee
Thu,959,Tea
Thu,959,Keeping It Local
Thu,959,Jam
Thu,959,Cookies
Thu,960,Pastry
Thu,960,Coffee
Thu,960,Juice
Thu,961,Medialuna
Thu,961,Bread
Thu,961,Focaccia
Thu,962,Pastry
Thu,962,Medialuna
Thu,962,Coffee
Thu,963,Coffee
Thu,964,Coffee
Thu,965,Coffee
Thu,965,Cookies
Thu,965,Truffles
Thu,965,Brownie
Thu,965,Bread
Thu,966,Art Tray
Thu,966,Tea
Thu,967,Bread
Thu,968,Coffee
Thu,969,Coffee
Thu,969,Cookies
Thu,970,Brownie
Thu,971,Bread
Thu,971,Tea
Thu,971,Empanadas
Thu,972,Bread
Thu,972,Hot chocolate
Thu,973,Coffee
Thu,973,Cookies
Thu,974,Bread
Thu,975,Tartine
Thu,975,Sandwich
Thu,975,Tea
Thu,975,Bread
Thu,976,Soup
Thu,976,Sandwich
Thu,976,Bread
Thu,977,Soup
Thu,977,Bread
Thu,978,Fudge
Thu,979,Coffee
Thu,980,Coffee
Thu,980,Empanadas
Thu,980,Soup
Thu,981,Bread
Thu,981,Coffee
Thu,981,Brownie
Thu,982,Coffee
Thu,982,Smoothies
Thu,982,Juice
Thu,982,Soup
Thu,982,Hearty & Seasonal
Thu,983,Alfajores
Thu,983,Sandwich
Thu,983,Hot chocolate
Thu,983,Coffee
Thu,983,Scandinavian
Thu,983,Cookies
Thu,984,Tea
Thu,984,Coffee
Thu,985,Bread
Thu,985,Cookies
Thu,986,Alfajores
Thu,986,Cookies
Thu,986,Bread
Thu,987,Tea
Thu,987,Brownie
Thu,988,Tea
Thu,988,Bread
Thu,989,Coffee
Thu,989,Alfajores
Thu,990,Bread
Thu,991,Empanadas
Thu,991,Coffee
Thu,992,Bread
Thu,993,Coffee
Thu,993,Hot chocolate
Thu,994,Coffee
Thu,995,Coffee
Thu,995,Brownie
Thu,996,Tea
Thu,996,Hot chocolate
Thu,996,Brownie
Thu,996,Truffles
Thu,997,Coffee
Thu,997,Keeping It Local
Thu,998,Coffee
Thu,999,Alfajores
Thu,1000,Scandinavian
Thu,1000,Chimichurri Oil
Thu,1001,Bread
Thu,1001,Truffles
Thu,1002,Brownie
Thu,1002,Focaccia
Thu,1003,Coffee
Thu,1003,Bread
Thu,1004,Coffee
Thu,1004,Tea
Thu,1004,Art Tray
Thu,1004,Cookies
Thu,1005,Coffee
Thu,1006,Bread
Thu,1007,Coffee
Thu,1007,Alfajores
Thu,1007,Coke
Fri,1008,Bread
Fri,1009,Bread
Fri,1010,Bread
Fri,1010,Pastry
Fri,1010,Medialuna
Fri,1010,Coffee
Fri,1011,Coffee
Fri,1012,Bread
Fri,1012,Keeping It Local
Fri,1013,Bread
Fri,1014,Coffee
Fri,1014,Scandinavian
Fri,1015,Bread
Fri,1015,Farm House
Fri,1015,Pastry
Fri,1015,Medialuna
Fri,1016,Medialuna
Fri,1017,Coffee
Fri,1018,Bread
Fri,1018,Farm House
Fri,1019,Bread
Fri,1020,Keeping It Local
Fri,1020,Bread
Fri,1021,Bread
Fri,1021,Medialuna
Fri,1022,Tea
Fri,1023,Coffee
Fri,1023,Pastry
Fri,1023,Keeping It Local
Fri,1024,Coffee
Fri,1025,Tea
Fri,1026,Hot chocolate
Fri,1027,Tea
Fri,1027,Sandwich
Fri,1028,Bread
Fri,1029,Medialuna
Fri,1029,Muffin
Fri,1029,Brownie
Fri,1030,Coffee
Fri,1030,Muffin
Fri,1031,Bread
Fri,1032,Coffee
Fri,1032,Medialuna
Fri,1033,Coffee
Fri,1034,Coffee
Fri,1034,Medialuna
Fri,1035,Coffee
Fri,1036,Coffee
Fri,1036,Hot chocolate
Fri,1036,Brownie
Fri,1036,Bread
Fri,1037,Bread
Fri,1038,NONE
Fri,1038,Bread
Fri,1039,Coffee
Fri,1039,Brownie
Fri,1040,Ella's Kitchen Pouches
Fri,1040,Coffee
Fri,1040,Medialuna
Fri,1040,Pastry
Fri,1041,Jam
Fri,1042,Bread
Fri,1043,Ella's Kitchen Pouches
Fri,1044,Coffee
Fri,1044,Muffin
Fri,1046,Tea
Fri,1046,Coffee
Fri,1046,Truffles
Fri,1047,Coffee
Fri,1048,Pastry
Fri,1048,Brownie
Fri,1049,Brownie
Fri,1049,Bread
Fri,1050,Bread
Fri,1050,Coffee
Fri,1051,Bread
Fri,1051,Pastry
Fri,1052,Alfajores
Fri,1052,Bread
Fri,1053,Brownie
Fri,1053,Muffin
Fri,1053,Scandinavian
Fri,1054,Coffee
Fri,1055,Fudge
Fri,1056,Tea
Fri,1056,Brownie
Fri,1057,Bread
Fri,1058,Bread
Fri,1058,Muffin
Fri,1059,Scandinavian
Fri,1060,Bread
Fri,1061,Coffee
Fri,1062,Bread
Fri,1063,Coffee
Fri,1063,Soup
Fri,1064,Soup
Fri,1065,Coffee
Fri,1065,Bread
Fri,1065,Alfajores
Fri,1066,Farm House
Fri,1068,Farm House
Fri,1068,Chimichurri Oil
Fri,1069,Farm House
Fri,1070,Sandwich
Fri,1071,Soup
Fri,1071,Bread
Fri,1072,Coffee
Fri,1072,Art Tray
Fri,1072,Frittata
Fri,1072,Sandwich
Fri,1073,Scandinavian
Fri,1073,Fairy Doors
Fri,1074,Mineral water
Fri,1074,Cookies
Fri,1075,Brownie
Fri,1075,Coffee
Fri,1076,Bread
Fri,1076,Hearty & Seasonal
Fri,1077,Hearty & Seasonal
Fri,1077,Bread
Fri,1078,Scandinavian
Fri,1078,Focaccia
Fri,1080,Fudge
Fri,1081,Coffee
Fri,1081,Tea
Fri,1081,Cake
Fri,1082,Coffee
Fri,1083,Truffles
Fri,1084,Coffee
Fri,1084,Brownie
Fri,1085,Scandinavian
Fri,1086,Muffin
Fri,1086,Coffee
Fri,1087,Soup
Fri,1087,Coke
Fri,1087,Hot chocolate
Fri,1087,Fudge
Fri,1088,Sandwich
Fri,1088,Juice
Fri,1088,Alfajores
Fri,1089,Coffee
Fri,1089,Alfajores
Fri,1090,Brownie
Fri,1090,Coffee
Fri,1090,Hot chocolate
Fri,1090,Juice
Fri,1091,Scandinavian
Fri,1092,Coffee
Fri,1093,Hot chocolate
Fri,1093,My-5 Fruit Shoot
Fri,1093,Cake
Fri,1094,Soup
Fri,1094,Sandwich
Fri,1094,Tea
Fri,1094,Alfajores
Fri,1095,Mineral water
Fri,1096,Bread
Fri,1097,Scandinavian
Fri,1098,Tea
Fri,1099,Tea
Fri,1100,Fudge
Fri,1101,Scandinavian
Fri,1102,Coffee
Fri,1103,Coffee
Sat,1104,Medialuna
Sat,1104,Coffee
Sat,1105,Bread
Sat,1106,Bread
Sat,1106,Pastry
Sat,1106,Medialuna
Sat,1106,Coffee
Sat,1107,Pastry
Sat,1107,Bread
Sat,1108,Coffee
Sat,1108,Hot chocolate
Sat,1108,Bread
Sat,1108,Pastry
Sat,1108,Medialuna
Sat,1109,Coffee
Sat,1110,Jam
Sat,1110,Bread
Sat,1111,Medialuna
Sat,1112,Medialuna
Sat,1112,Bread
Sat,1113,NONE
Sat,1114,Coffee
Sat,1115,Coffee
Sat,1116,Bread
Sat,1117,Coffee
Sat,1117,Muffin
Sat,1118,Medialuna
Sat,1118,Bread
Sat,1119,Bread
Sat,1120,Bread
Sat,1120,Medialuna
Sat,1121,Coffee
Sat,1121,Pastry
Sat,1121,Brownie
Sat,1122,Medialuna
Sat,1122,Scandinavian
Sat,1123,Bread
Sat,1124,Coffee
Sat,1124,Muffin
Sat,1125,Bread
Sat,1125,NONE
Sat,1126,Coffee
Sat,1127,Medialuna
Sat,1127,Muffin
Sat,1128,Bread
Sat,1129,Coffee
Sat,1130,Alfajores
Sat,1130,Bread
Sat,1130,Scandinavian
Sat,1131,Coffee
Sat,1132,Bread
Sat,1133,Medialuna
Sat,1134,Coffee
Sat,1134,Scandinavian
Sat,1135,Coffee
Sat,1135,Tea
Sat,1135,Brownie
Sat,1135,Truffles
Sat,1135,Muffin
Sat,1136,Tartine
Sat,1136,Coffee
Sat,1136,NONE
Sat,1137,Coffee
Sat,1138,Alfajores
Sat,1138,Scandinavian
Sat,1139,NONE
Sat,1139,Coffee
Sat,1139,Medialuna
Sat,1139,Hot chocolate
Sat,1140,Coffee
Sat,1140,Muffin
Sat,1140,Alfajores
Sat,1141,Farm House
Sat,1141,Coffee
Sat,1141,Muffin
Sat,1141,Brownie
Sat,1142,Bread
Sat,1142,Coffee
Sat,1142,Medialuna
Sat,1142,Farm House
Sat,1143,Farm House
Sat,1143,Scandinavian
Sat,1144,Truffles
Sat,1144,Bread
Sat,1144,Coffee
Sat,1145,Frittata
Sat,1145,Soup
Sat,1145,Coffee
Sat,1146,Scandinavian
Sat,1146,Eggs
Sat,1147,Brownie
Sat,1147,Truffles
Sat,1147,Coffee
Sat,1148,Scandinavian
Sat,1149,Coke
Sat,1150,Sandwich
Sat,1150,Soup
Sat,1150,Coffee
Sat,1150,Alfajores
Sat,1151,Tea
Sat,1151,Juice
Sat,1151,Hearty & Seasonal
Sat,1152,Truffles
Sat,1153,NONE
Sat,1153,Coffee
Sat,1153,Muffin
Sat,1153,Brownie
Sat,1154,Bread
Sat,1155,Bowl Nic Pitt
Sat,1155,Frittata
Sat,1155,Muffin
Sat,1155,Coffee
Sat,1156,Soup
Sat,1156,Frittata
Sat,1156,Brownie
Sat,1156,Coffee
Sat,1156,Tea
Sat,1157,Hot chocolate
Sat,1157,Coffee
Sat,1157,Muffin
Sat,1157,Alfajores
Sat,1158,Scandinavian
Sat,1158,Keeping It Local
Sat,1158,NONE
Sat,1158,Tea
Sat,1158,Coffee
Sat,1158,Alfajores
Sat,1159,Bread
Sat,1160,Fudge
Sat,1161,Farm House
Sat,1162,Farm House
Sat,1163,Coffee
Sat,1163,Brownie
Sat,1163,Muffin
Sat,1164,Soup
Sat,1164,Coffee
Sat,1164,Bread
Sat,1165,Frittata
Sat,1165,Bread
Sat,1165,Muffin
Sat,1166,Farm House
Sat,1166,Bread
Sat,1166,Muffin
Sat,1167,Bread
Sat,1168,Bread
Sat,1168,Coffee
Sat,1169,Farm House
Sat,1170,Bread
Sat,1170,Coffee
Sat,1170,Muffin
Sat,1170,Cookies
Sat,1171,Hot chocolate
Sat,1171,Coffee
Sat,1172,Muffin
Sat,1172,Jam
Sat,1173,Coffee
Sat,1173,Hot chocolate
Sat,1173,Tea
Sat,1174,Coffee
Sat,1174,Alfajores
Sat,1175,Tea
Sat,1175,Hearty & Seasonal
Sat,1175,Farm House
Sat,1176,Bread
Sat,1176,Coffee
Sat,1176,Alfajores
Sat,1176,Cookies
Sat,1177,Hearty & Seasonal
Sat,1177,Sandwich
Sat,1177,Bread
Sat,1177,Muffin
Sat,1177,Brownie
Sat,1178,Coffee
Sat,1178,Truffles
Sat,1178,Brownie
Sat,1178,Alfajores
Sat,1179,Coffee
Sat,1179,Tea
Sat,1179,Bread
Sat,1180,Tea
Sat,1180,Coffee
Sat,1180,Muffin
Sat,1180,Keeping It Local
Sat,1181,Coffee
Sat,1181,Alfajores
Sat,1182,Bread
Sat,1183,Tea
Sat,1183,Hot chocolate
Sat,1183,Alfajores
Sat,1184,Bread
Sat,1185,Alfajores
Sat,1185,Truffles
Sat,1186,Bread
Sat,1187,Bread
Sat,1187,Brownie
Sat,1187,Muffin
Sat,1188,Coffee
Sat,1188,Brownie
Sat,1189,Bread
Sat,1190,Bread
Sat,1190,Alfajores
Sat,1190,Muffin
Sat,1191,Truffles
Sat,1191,Frittata
Sat,1192,Coffee
Sat,1193,Bread
Sat,1194,Coffee
Sat,1194,Muffin
Sat,1195,Muffin
Sat,1196,Juice
Sat,1197,Coffee
Sat,1198,Muffin
Sat,1199,Bread
Sat,1200,Coffee
Sun,1201,Tartine
Sun,1201,Coffee
Sun,1201,Tea
Sun,1202,Coffee
Sun,1203,Coffee
Sun,1203,Tea
Sun,1203,NONE
Sun,1204,Medialuna
Sun,1204,Coffee
Sun,1205,Medialuna
Sun,1205,Bread
Sun,1205,Coffee
Sun,1205,Pastry
Sun,1205,NONE
Sun,1205,Farm House
Sun,1206,Bread
Sun,1206,Pastry
Sun,1207,Medialuna
Sun,1207,Coffee
Sun,1207,Bread
Sun,1208,Pastry
Sun,1209,Bread
Sun,1210,Medialuna
Sun,1210,Pastry
Sun,1210,Bread
Sun,1211,Coffee
Sun,1211,Keeping It Local
Sun,1212,Bread
Sun,1212,Farm House
Sun,1212,Jam
Sun,1212,Pastry
Sun,1213,Bread
Sun,1214,Coffee
Sun,1214,Medialuna
Sun,1215,Coffee
Sun,1216,NONE
Sun,1216,Tea
Sun,1216,Bread
Sun,1217,Bread
Sun,1217,Pastry
Sun,1218,Hearty & Seasonal
Sun,1219,Scandinavian
Sun,1220,Coffee
Sun,1220,Hot chocolate
Sun,1220,Pastry
Sun,1221,Bread
Sun,1221,Muffin
Sun,1222,Coffee
Sun,1222,Keeping It Local
Sun,1223,Bread
Sun,1223,Coffee
Sun,1223,Medialuna
Sun,1224,Coffee
Sun,1224,Pastry
Sun,1224,Bread
Sun,1225,Medialuna
Sun,1226,Brownie
Sun,1227,Muffin
Sun,1228,Hearty & Seasonal
Sun,1228,NONE
Sun,1229,Coffee
Sun,1229,Bread
Sun,1229,NONE
Sun,1230,Coffee
Sun,1230,Alfajores
Sun,1231,Coffee
Sun,1231,Keeping It Local
Sun,1231,Bread
Sun,1232,Bread
